Body ID,Headline
18981,Same sex marriage right should be protected
18982,Same sex marriage right should be protected
18983,Same sex marriage right should be protected
18984,Same sex marriage right should be protected
18985,Same sex marriage right should be protected
18986,Same sex marriage right should be protected
18987,Same sex marriage right should be protected
18988,Same sex marriage right should be protected
18989,Same sex marriage right should be protected
18990,Same sex marriage right should be protected
18991,Same sex marriage right should be protected
18992,Same sex marriage right should be protected
18993,Same sex marriage right should be protected
18994,Same sex marriage right should be protected
18995,Same sex marriage right should be protected
18996,Same sex marriage right should be protected
18997,Same sex marriage right should be protected
18998,Same sex marriage right should be protected
18999,Same sex marriage right should be protected
19000,Same sex marriage right should be protected
19001,Same sex marriage right should be protected
19002,Same sex marriage right should be protected
19003,Same sex marriage right should be protected
19004,Same sex marriage right should be protected
19005,Same sex marriage right should be protected
19006,Same sex marriage right should be protected
